"Order_ID";"Order_Date";"Customer_ID";"Material_ID";"Quantity";"Unit_Price_EUR";"Discount_Percent";"Net_Revenue_EUR"
"ORD01876";"2023-03-10";"CUST012";"MAT026";"96";"138,42";"0";"13288,32"
"ORD01877";"2023-08-10";"CUST005";"MAT029";"43";"322,68";"0";"13875,24"
"ORD01878";"2024-08-04";"CUST012";"MAT011";"88";"268,86";"15";"20110,73"
"ORD01879";"2024-06-05";"CUST010";"MAT004";"11";"154,72";"0";"1701,92"
"ORD01880";"2023-12-08";"CUST003";"MAT005";"39";"628,77";"5";"23295,93"
"ORD01881";"2024-06-01";"CUST001";"MAT021";"3";"706,85";"0";"2120,55"
"ORD01882";"2024-12-17";"CUST005";"MAT006";"29";"641,51";"0";"18603,79"
"ORD01883";"2024-02-07";"CUST009";"MAT008";"33";"518,27";"0";"17102,91"
"ORD01884";"2024-12-03";"CUST010";"MAT020";"50";"216,61";"0";"10830,5"
"ORD01885";"2023-07-06";"CUST003";"MAT015";"79";"186,84";"0";"14760,36"
"ORD01886";"2023-11-25";"CUST005";"MAT027";"44";"425,46";"0";"18720,24"
"ORD01887";"2024-06-13";"CUST013";"MAT002";"99";"348,91";"0";"34542,09"
"ORD01888";"2024-09-24";"CUST011";"MAT029";"70";"337,74";"0";"23641,8"
"ORD01889";"2023-08-19";"CUST002";"MAT002";"98";"384,3";"0";"37661,4"
"ORD01890";"2024-01-21";"CUST013";"MAT012";"3";"204,04";"0";"612,12"
"ORD01891";"2024-06-01";"CUST005";"MAT003";"9";"158,98";"0";"1430,82"
"ORD01892";"2023-07-25";"CUST005";"MAT005";"64";"608,74";"0";"38959,36"
"ORD01893";"2023-11-06";"CUST001";"MAT005";"46";"584,72";"15";"22862,55"
"ORD01894";"2024-07-20";"CUST006";"MAT029";"25";"329,13";"0";"8228,25"
"ORD01895";"2023-10-13";"CUST005";"MAT001";"17";"645,67";"0";"10976,39"
"ORD01896";"2024-04-25";"CUST010";"MAT016";"98";"137,04";"0";"13429,92"
"ORD01897";"2023-12-15";"CUST009";"MAT024";"45";"522,76";"0";"23524,2"
"ORD01898";"2023-12-02";"CUST009";"MAT023";"96";"336,89";"5";"30724,37"
"ORD01899";"2023-08-28";"CUST015";"MAT005";"69";"532,65";"0";"36752,85"
"ORD01900";"2024-10-06";"CUST001";"MAT019";"82";"449,8";"0";"36883,6"
"ORD01901";"2024-05-18";"CUST013";"MAT013";"29";"174,78";"5";"4815,19"
"ORD01902";"2024-05-11";"CUST015";"MAT019";"53";"512,08";"0";"27140,24"
"ORD01903";"2023-11-20";"CUST002";"MAT015";"12";"158,46";"0";"1901,52"
"ORD01904";"2023-06-24";"CUST013";"MAT014";"81";"453,5";"5";"34896,82"
"ORD01905";"2023-04-23";"CUST013";"MAT025";"74";"266,5";"0";"19721"
"ORD01906";"2024-05-15";"CUST010";"MAT021";"43";"766,58";"0";"32962,94"
"ORD01907";"2023-02-18";"CUST015";"MAT015";"53";"171,46";"0";"9087,38"
"ORD01908";"2023-12-26";"CUST014";"MAT009";"44";"151,09";"5";"6315,56"
"ORD01909";"2023-03-18";"CUST003";"MAT013";"10";"194,9";"0";"1949"
"ORD01910";"2024-08-16";"CUST010";"MAT007";"89";"372,51";"0";"33153,39"
"ORD01911";"2023-01-30";"CUST013";"MAT006";"46";"680,99";"5";"29759,26"
"ORD01912";"2024-05-22";"CUST004";"MAT018";"58";"578,62";"5";"31881,96"
"ORD01913";"2023-02-05";"CUST009";"MAT011";"68";"247,2";"5";"15969,12"
"ORD01914";"2024-01-10";"CUST009";"MAT005";"65";"564,69";"0";"36704,85"
"ORD01915";"2023-01-26";"CUST011";"MAT014";"55";"428,13";"5";"22369,79"
"ORD01916";"2024-05-22";"CUST004";"MAT003";"94";"152,06";"10";"12864,28"
"ORD01917";"2024-02-27";"CUST002";"MAT029";"77";"320,53";"0";"24680,81"
"ORD01918";"2023-02-24";"CUST003";"MAT024";"22";"585,79";"0";"12887,38"
"ORD01919";"2023-04-01";"CUST012";"MAT024";"68";"567,25";"0";"38573"
"ORD01920";"2023-01-15";"CUST002";"MAT005";"90";"592,73";"0";"53345,7"
"ORD01921";"2024-06-09";"CUST005";"MAT016";"93";"144,7";"0";"13457,1"
"ORD01922";"2024-11-09";"CUST006";"MAT006";"94";"646,45";"5";"57727,98"
"ORD01923";"2023-07-14";"CUST006";"MAT017";"30";"629,89";"0";"18896,7"
"ORD01924";"2023-08-10";"CUST010";"MAT029";"96";"342,04";"15";"27910,46"
"ORD01925";"2024-08-27";"CUST011";"MAT022";"7";"210,8";"0";"1475,6"
"ORD01926";"2024-04-29";"CUST012";"MAT030";"88";"554,16";"15";"41451,17"
"ORD01927";"2023-11-05";"CUST008";"MAT002";"69";"351,43";"10";"21823,8"
"ORD01928";"2023-08-27";"CUST002";"MAT006";"24";"725,4";"0";"17409,6"
"ORD01929";"2024-02-19";"CUST006";"MAT020";"46";"255,12";"0";"11735,52"
"ORD01930";"2024-12-19";"CUST013";"MAT002";"59";"336,26";"0";"19839,34"
"ORD01931";"2024-07-21";"CUST003";"MAT004";"91";"132,76";"0";"12081,16"
"ORD01932";"2024-09-12";"CUST002";"MAT017";"73";"568,93";"0";"41531,89"
"ORD01933";"2024-02-27";"CUST002";"MAT005";"22";"572,7";"0";"12599,4"
"ORD01934";"2024-04-18";"CUST015";"MAT016";"62";"135,12";"0";"8377,44"
"ORD01935";"2023-05-11";"CUST015";"MAT029";"63";"303,32";"0";"19109,16"
"ORD01936";"2023-12-24";"CUST008";"MAT003";"83";"175,1";"5";"13806,63"
"ORD01937";"2023-03-27";"CUST015";"MAT017";"78";"629,89";"10";"44218,28"
"ORD01938";"2024-11-16";"CUST007";"MAT002";"3";"341,32";"5";"972,76"
"ORD01939";"2023-10-06";"CUST007";"MAT010";"35";"174,97";"5";"5817,75"
"ORD01940";"2024-07-10";"CUST005";"MAT001";"44";"563,94";"0";"24813,36"
"ORD01941";"2024-08-04";"CUST009";"MAT018";"45";"608,18";"10";"24631,29"
"ORD01942";"2023-02-21";"CUST009";"MAT014";"5";"478,87";"0";"2394,35"
"ORD01943";"2024-10-01";"CUST007";"MAT017";"21";"597,38";"0";"12544,98"
"ORD01944";"2023-07-15";"CUST010";"MAT003";"94";"172,8";"15";"13806,72"
"ORD01945";"2023-12-30";"CUST004";"MAT028";"5";"32,48";"0";"162,4"
"ORD01946";"2024-09-15";"CUST010";"MAT016";"42";"129,37";"0";"5433,54"
"ORD01947";"2024-03-10";"CUST009";"MAT024";"97";"493,1";"5";"45439,16"
"ORD01948";"2023-11-05";"CUST002";"MAT002";"84";"399,47";"0";"33555,48"
"ORD01949";"2024-03-19";"CUST005";"MAT011";"92";"256,22";"10";"21215,02"
"ORD01950";"2023-09-11";"CUST008";"MAT012";"85";"236,25";"5";"19077,19"
"ORD01951";"2024-04-20";"CUST001";"MAT019";"84";"460,18";"0";"38655,12"
"ORD01952";"2023-10-16";"CUST006";"MAT007";"45";"380,02";"5";"16245,85"
"ORD01953";"2024-05-09";"CUST005";"MAT022";"4";"239,82";"0";"959,28"
"ORD01954";"2023-01-29";"CUST011";"MAT024";"6";"526,46";"0";"3158,76"
"ORD01955";"2023-01-25";"CUST013";"MAT010";"19";"177,38";"0";"3370,22"
"ORD01956";"2023-11-02";"CUST013";"MAT011";"73";"286,9";"0";"20943,7"
"ORD01957";"2024-04-26";"CUST007";"MAT019";"32";"467,1";"0";"14947,2"
"ORD01958";"2024-04-28";"CUST008";"MAT015";"3";"165,55";"5";"471,82"
"ORD01959";"2024-03-25";"CUST003";"MAT009";"29";"156,09";"10";"4073,95"
"ORD01960";"2024-10-16";"CUST013";"MAT012";"21";"239,32";"5";"4774,43"
"ORD01961";"2023-09-19";"CUST013";"MAT025";"45";"245,73";"0";"11057,85"
"ORD01962";"2024-09-20";"CUST005";"MAT011";"50";"234,57";"0";"11728,5"
"ORD01963";"2024-09-27";"CUST001";"MAT030";"82";"479,08";"10";"35356,1"
"ORD01964";"2023-10-20";"CUST012";"MAT011";"45";"236,38";"0";"10637,1"
"ORD01965";"2023-05-11";"CUST003";"MAT022";"64";"207,74";"0";"13295,36"
"ORD01966";"2023-02-13";"CUST007";"MAT017";"44";"585,19";"0";"25748,36"
"ORD01967";"2023-07-16";"CUST008";"MAT028";"92";"32,48";"10";"2689,34"
"ORD01968";"2023-05-25";"CUST009";"MAT025";"89";"256,11";"0";"22793,79"
"ORD01969";"2024-08-07";"CUST013";"MAT001";"87";"633,41";"0";"55106,67"
"ORD01970";"2023-12-23";"CUST004";"MAT017";"82";"556,74";"0";"45652,68"
"ORD01971";"2024-04-29";"CUST011";"MAT007";"44";"377,52";"0";"16610,88"
"ORD01972";"2024-06-16";"CUST006";"MAT017";"77";"560,8";"0";"43181,6"
"ORD01973";"2024-03-21";"CUST013";"MAT005";"26";"632,77";"5";"15629,42"
"ORD01974";"2023-09-05";"CUST007";"MAT015";"36";"160,82";"0";"5789,52"
"ORD01975";"2024-11-22";"CUST009";"MAT011";"70";"259,83";"0";"18188,1"
"ORD01976";"2024-09-07";"CUST003";"MAT022";"6";"204,68";"5";"1166,68"
"ORD01977";"2024-05-20";"CUST014";"MAT013";"43";"171,01";"0";"7353,43"
"ORD01978";"2024-11-30";"CUST002";"MAT020";"41";"210,19";"0";"8617,79"
"ORD01979";"2023-10-01";"CUST009";"MAT018";"9";"570,17";"0";"5131,53"
"ORD01980";"2024-10-03";"CUST013";"MAT012";"61";"214,77";"0";"13100,97"
"ORD01981";"2024-07-31";"CUST014";"MAT019";"48";"453,26";"5";"20668,66"
"ORD01982";"2024-11-01";"CUST002";"MAT012";"25";"223,98";"0";"5599,5"
"ORD01983";"2023-09-27";"CUST010";"MAT001";"91";"555,76";"15";"42988,04"
"ORD01984";"2023-08-11";"CUST004";"MAT005";"58";"580,71";"0";"33681,18"
"ORD01985";"2023-04-21";"CUST001";"MAT012";"35";"230,12";"0";"8054,2"
"ORD01986";"2023-07-21";"CUST001";"MAT020";"97";"211,79";"0";"20543,63"
"ORD01987";"2024-11-04";"CUST001";"MAT017";"33";"625,83";"0";"20652,39"
"ORD01988";"2024-05-27";"CUST005";"MAT029";"2";"333,44";"10";"600,19"
"ORD01989";"2023-07-26";"CUST007";"MAT005";"46";"528,65";"0";"24317,9"
"ORD01990";"2023-06-04";"CUST009";"MAT027";"81";"371,61";"5";"28595,39"
"ORD01991";"2023-09-19";"CUST005";"MAT019";"10";"529,38";"10";"4764,42"
"ORD01992";"2023-04-15";"CUST002";"MAT005";"2";"564,69";"10";"1016,44"
"ORD01993";"2024-06-05";"CUST002";"MAT008";"84";"529,15";"0";"44448,6"
"ORD01994";"2024-10-08";"CUST005";"MAT001";"18";"625,23";"0";"11254,14"
"ORD01995";"2024-12-06";"CUST002";"MAT004";"21";"133,76";"0";"2808,96"
"ORD01996";"2023-01-27";"CUST001";"MAT002";"25";"402";"0";"10050"
"ORD01997";"2023-10-27";"CUST004";"MAT008";"3";"529,15";"5";"1508,08"
"ORD01998";"2024-07-08";"CUST001";"MAT004";"49";"137,75";"0";"6749,75"
"ORD01999";"2024-05-27";"CUST008";"MAT024";"53";"567,25";"0";"30064,25"
"ORD02000";"2024-06-08";"CUST010";"MAT014";"13";"469,35";"0";"6101,55"
"ORD02001";"2024-12-07";"CUST006";"MAT022";"75";"204,68";"0";"15351"
"ORD02002";"2024-11-19";"CUST001";"MAT002";"31";"369,13";"0";"11443,03"
"ORD02003";"2023-09-25";"CUST004";"MAT025";"12";"242,27";"5";"2761,88"
"ORD02004";"2024-07-08";"CUST007";"MAT007";"42";"397,52";"5";"15861,05"
"ORD02005";"2024-10-26";"CUST012";"MAT023";"27";"394,71";"0";"10657,17"
"ORD02006";"2024-02-17";"CUST015";"MAT021";"44";"691,91";"0";"30444,04"
"ORD02007";"2024-06-28";"CUST011";"MAT019";"65";"522,46";"0";"33959,9"
"ORD02008";"2024-08-31";"CUST015";"MAT021";"94";"726,76";"0";"68315,44"
"ORD02009";"2024-04-04";"CUST009";"MAT006";"13";"730,34";"0";"9494,42"
"ORD02010";"2023-11-27";"CUST006";"MAT023";"14";"351,97";"0";"4927,58"
"ORD02011";"2023-04-16";"CUST006";"MAT028";"21";"34,12";"0";"716,52"
"ORD02012";"2023-04-13";"CUST015";"MAT030";"25";"521,98";"0";"13049,5"
"ORD02013";"2024-08-10";"CUST014";"MAT004";"53";"138,75";"10";"6618,38"
"ORD02014";"2023-08-12";"CUST012";"MAT025";"13";"266,5";"0";"3464,5"
"ORD02015";"2024-05-08";"CUST007";"MAT026";"74";"151,78";"0";"11231,72"
"ORD02016";"2023-09-26";"CUST004";"MAT001";"11";"584,37";"10";"5785,26"
"ORD02017";"2024-09-18";"CUST014";"MAT025";"84";"259,58";"0";"21804,72"
"ORD02018";"2023-03-17";"CUST001";"MAT001";"95";"555,76";"5";"50157,34"
"ORD02019";"2024-09-11";"CUST012";"MAT007";"71";"350,01";"0";"24850,71"
"ORD02020";"2023-03-10";"CUST010";"MAT008";"22";"572,64";"0";"12598,08"
"ORD02021";"2024-08-30";"CUST013";"MAT017";"79";"560,8";"0";"44303,2"
"ORD02022";"2024-12-02";"CUST005";"MAT018";"1";"574,4";"10";"516,96"
"ORD02023";"2023-03-14";"CUST002";"MAT004";"31";"144,74";"5";"4262,59"
"ORD02024";"2023-07-30";"CUST004";"MAT014";"70";"469,35";"0";"32854,5"
"ORD02025";"2024-03-23";"CUST002";"MAT023";"35";"377,12";"0";"13199,2"
"ORD02026";"2024-07-24";"CUST013";"MAT008";"36";"511,03";"0";"18397,08"
"ORD02027";"2024-01-07";"CUST014";"MAT008";"18";"576,26";"5";"9854,05"
"ORD02028";"2023-07-24";"CUST001";"MAT007";"80";"365,01";"0";"29200,8"
"ORD02029";"2024-09-12";"CUST005";"MAT008";"76";"507,4";"0";"38562,4"
"ORD02030";"2024-10-08";"CUST005";"MAT015";"35";"166,73";"0";"5835,55"
"ORD02031";"2024-08-03";"CUST012";"MAT001";"74";"641,58";"0";"47476,92"
"ORD02032";"2024-07-14";"CUST004";"MAT018";"88";"553,28";"0";"48688,64"
"ORD02033";"2023-11-28";"CUST010";"MAT020";"59";"248,7";"5";"13939,63"
"ORD02034";"2024-10-23";"CUST012";"MAT025";"77";"235,35";"0";"18121,95"
"ORD02035";"2023-04-13";"CUST004";"MAT001";"82";"600,72";"0";"49259,04"
"ORD02036";"2024-11-09";"CUST008";"MAT004";"89";"136,75";"0";"12170,75"
"ORD02037";"2024-04-18";"CUST008";"MAT013";"34";"169,75";"5";"5482,92"
"ORD02038";"2024-09-01";"CUST014";"MAT012";"75";"234,72";"0";"17604"
"ORD02039";"2023-08-07";"CUST015";"MAT018";"69";"663,09";"0";"45753,21"
"ORD02040";"2023-03-03";"CUST011";"MAT009";"54";"143,09";"0";"7726,86"
"ORD02041";"2023-04-22";"CUST005";"MAT019";"13";"543,22";"0";"7061,86"
"ORD02042";"2024-12-30";"CUST014";"MAT008";"32";"540,02";"0";"17280,64"
"ORD02043";"2024-04-05";"CUST012";"MAT016";"48";"148,54";"5";"6773,42"
"ORD02044";"2024-07-23";"CUST008";"MAT012";"92";"228,58";"5";"19977,89"
"ORD02045";"2024-08-03";"CUST015";"MAT024";"24";"511,63";"0";"12279,12"
"ORD02046";"2024-11-05";"CUST011";"MAT013";"53";"184,84";"0";"9796,52"
"ORD02047";"2024-06-16";"CUST009";"MAT018";"3";"641,97";"0";"1925,91"
"ORD02048";"2024-12-18";"CUST005";"MAT025";"98";"268,23";"10";"23657,89"
"ORD02049";"2024-06-17";"CUST004";"MAT018";"76";"612,41";"0";"46543,16"
"ORD02050";"2024-10-07";"CUST002";"MAT026";"24";"129,83";"0";"3115,92"
"ORD02051";"2023-10-10";"CUST011";"MAT021";"77";"786,49";"0";"60559,73"
"ORD02052";"2023-11-05";"CUST002";"MAT015";"57";"164,37";"5";"8900,64"
"ORD02053";"2024-03-13";"CUST008";"MAT002";"56";"341,32";"0";"19113,92"
"ORD02054";"2023-03-09";"CUST002";"MAT008";"31";"474,78";"0";"14718,18"
"ORD02055";"2024-06-12";"CUST014";"MAT026";"10";"126,01";"0";"1260,1"
"ORD02056";"2023-10-29";"CUST009";"MAT021";"57";"781,51";"0";"44546,07"
"ORD02057";"2024-12-27";"CUST009";"MAT014";"52";"418,61";"0";"21767,72"
"ORD02058";"2023-05-09";"CUST001";"MAT010";"30";"159,28";"0";"4778,4"
"ORD02059";"2023-11-06";"CUST003";"MAT023";"13";"329,35";"5";"4067,47"
"ORD02060";"2023-06-20";"CUST012";"MAT023";"56";"369,57";"0";"20695,92"
"ORD02061";"2024-07-22";"CUST012";"MAT013";"58";"191,12";"0";"11084,96"
"ORD02062";"2023-07-16";"CUST012";"MAT017";"13";"528,29";"0";"6867,77"
"ORD02063";"2024-11-05";"CUST007";"MAT005";"30";"548,67";"5";"15637,09"
"ORD02064";"2024-08-08";"CUST008";"MAT011";"4";"243,59";"0";"974,36"
"ORD02065";"2024-07-31";"CUST002";"MAT025";"73";"244";"5";"16921,4"
"ORD02066";"2024-12-16";"CUST002";"MAT007";"72";"360,01";"5";"24624,68"
"ORD02067";"2023-03-15";"CUST001";"MAT026";"39";"135,55";"0";"5286,45"
"ORD02068";"2023-12-31";"CUST004";"MAT011";"26";"279,68";"0";"7271,68"
"ORD02069";"2024-02-08";"CUST015";"MAT030";"10";"471,93";"10";"4247,37"
"ORD02070";"2023-07-07";"CUST006";"MAT003";"11";"168,19";"0";"1850,09"
"ORD02071";"2024-03-27";"CUST002";"MAT019";"2";"512,08";"0";"1024,16"
"ORD02072";"2023-06-04";"CUST006";"MAT004";"50";"142,74";"0";"7137"
"ORD02073";"2023-01-31";"CUST003";"MAT022";"38";"242,87";"0";"9229,06"
"ORD02074";"2024-01-31";"CUST002";"MAT016";"75";"138,95";"0";"10421,25"
"ORD02075";"2023-01-26";"CUST009";"MAT012";"8";"236,25";"5";"1795,5"
"ORD02076";"2023-10-19";"CUST001";"MAT022";"53";"229,12";"0";"12143,36"
"ORD02077";"2024-03-22";"CUST002";"MAT025";"62";"257,84";"0";"15986,08"
"ORD02078";"2023-05-24";"CUST006";"MAT017";"14";"621,76";"0";"8704,64"
"ORD02079";"2023-04-11";"CUST014";"MAT022";"89";"215,38";"0";"19168,82"
"ORD02080";"2023-10-03";"CUST006";"MAT012";"69";"242,39";"0";"16724,91"
"ORD02081";"2024-04-06";"CUST001";"MAT019";"43";"508,62";"0";"21870,66"
"ORD02082";"2023-07-10";"CUST008";"MAT022";"23";"230,65";"0";"5304,95"
"ORD02083";"2023-08-19";"CUST013";"MAT005";"91";"600,74";"10";"49200,61"
"ORD02084";"2023-01-01";"CUST005";"MAT012";"30";"220,91";"0";"6627,3"
"ORD02085";"2023-09-07";"CUST013";"MAT027";"69";"395,84";"0";"27312,96"
"ORD02086";"2023-05-27";"CUST010";"MAT008";"16";"518,27";"0";"8292,32"
"ORD02087";"2024-09-26";"CUST006";"MAT013";"45";"182,32";"5";"7794,18"
"ORD02088";"2023-11-03";"CUST011";"MAT017";"18";"605,51";"0";"10899,18"
"ORD02089";"2024-03-04";"CUST003";"MAT028";"72";"34,59";"5";"2365,96"
"ORD02090";"2024-10-18";"CUST013";"MAT021";"79";"667,03";"0";"52695,37"
"ORD02091";"2023-02-21";"CUST014";"MAT004";"25";"144,74";"0";"3618,5"
"ORD02092";"2023-01-16";"CUST008";"MAT009";"65";"155,09";"0";"10080,85"
"ORD02093";"2023-12-20";"CUST001";"MAT030";"88";"536,28";"0";"47192,64"
"ORD02094";"2024-06-01";"CUST014";"MAT016";"9";"144,7";"0";"1302,3"
"ORD02095";"2024-11-10";"CUST003";"MAT023";"25";"377,12";"5";"8956,6"
"ORD02096";"2023-01-29";"CUST009";"MAT020";"76";"210,19";"10";"14377"
"ORD02097";"2023-09-23";"CUST011";"MAT018";"25";"608,18";"0";"15204,5"
"ORD02098";"2024-01-25";"CUST005";"MAT018";"88";"549,06";"10";"43485,55"
"ORD02099";"2023-11-30";"CUST015";"MAT012";"57";"202,5";"15";"9811,12"
"ORD02100";"2024-08-22";"CUST003";"MAT014";"63";"421,78";"0";"26572,14"
"ORD02101";"2023-06-24";"CUST006";"MAT030";"70";"486,23";"0";"34036,1"
"ORD02102";"2024-01-31";"CUST001";"MAT012";"52";"204,04";"0";"10610,08"
"ORD02103";"2024-01-02";"CUST002";"MAT018";"5";"582,84";"0";"2914,2"
"ORD02104";"2024-12-01";"CUST010";"MAT004";"17";"138,75";"0";"2358,75"
"ORD02105";"2024-03-12";"CUST013";"MAT019";"13";"522,46";"5";"6452,38"
"ORD02106";"2023-09-25";"CUST003";"MAT026";"79";"126,01";"10";"8959,31"
"ORD02107";"2023-09-05";"CUST001";"MAT026";"95";"149,87";"0";"14237,65"
"ORD02108";"2023-07-15";"CUST006";"MAT015";"40";"175,01";"0";"7000,4"
"ORD02109";"2023-06-22";"CUST006";"MAT018";"55";"553,28";"0";"30430,4"
"ORD02110";"2023-08-20";"CUST003";"MAT026";"69";"130,78";"10";"8121,44"
"ORD02111";"2024-02-17";"CUST004";"MAT013";"17";"186,1";"5";"3005,52"
"ORD02112";"2024-10-26";"CUST004";"MAT027";"8";"409,31";"0";"3274,48"
"ORD02113";"2024-05-18";"CUST008";"MAT001";"43";"535,33";"0";"23019,19"
"ORD02114";"2024-05-11";"CUST012";"MAT020";"46";"227,84";"5";"9956,61"
"ORD02115";"2024-09-16";"CUST005";"MAT026";"16";"126,96";"15";"1726,66"
"ORD02116";"2024-11-03";"CUST008";"MAT016";"26";"146,62";"0";"3812,12"
"ORD02117";"2024-02-23";"CUST003";"MAT007";"78";"360,01";"0";"28080,78"
"ORD02118";"2024-09-15";"CUST005";"MAT019";"53";"550,14";"5";"27699,55"
"ORD02119";"2024-08-24";"CUST011";"MAT018";"69";"637,75";"0";"44004,75"
"ORD02120";"2023-11-03";"CUST013";"MAT007";"9";"387,52";"0";"3487,68"
"ORD02121";"2023-08-15";"CUST010";"MAT010";"72";"178,59";"0";"12858,48"
"ORD02122";"2024-01-08";"CUST008";"MAT010";"75";"158,08";"0";"11856"
"ORD02123";"2023-03-06";"CUST001";"MAT028";"63";"34,12";"0";"2149,56"
"ORD02124";"2023-10-06";"CUST006";"MAT026";"40";"145,1";"10";"5223,6"
"ORD02125";"2024-08-20";"CUST003";"MAT023";"60";"362,03";"0";"21721,8"
"ORD02126";"2024-10-17";"CUST002";"MAT018";"59";"578,62";"0";"34138,58"
"ORD02127";"2024-06-30";"CUST006";"MAT011";"87";"252,62";"0";"21977,94"
"ORD02128";"2024-08-22";"CUST002";"MAT022";"15";"242,87";"5";"3460,9"
"ORD02129";"2023-10-25";"CUST009";"MAT019";"92";"494,78";"5";"43243,77"
"ORD02130";"2024-02-10";"CUST015";"MAT021";"87";"716,8";"0";"62361,6"
"ORD02131";"2023-10-13";"CUST003";"MAT020";"83";"216,61";"5";"17079,7"
"ORD02132";"2023-05-09";"CUST011";"MAT011";"79";"267,05";"10";"18987,26"
"ORD02133";"2023-02-08";"CUST014";"MAT026";"39";"142,24";"0";"5547,36"
"ORD02134";"2024-04-02";"CUST013";"MAT010";"93";"177,38";"0";"16496,34"
"ORD02135";"2024-06-16";"CUST011";"MAT005";"76";"572,7";"0";"43525,2"
"ORD02136";"2024-12-07";"CUST008";"MAT029";"43";"333,44";"10";"12904,13"
"ORD02137";"2024-12-05";"CUST004";"MAT020";"29";"208,58";"10";"5443,94"
"ORD02138";"2024-02-21";"CUST010";"MAT028";"74";"34,82";"0";"2576,68"
"ORD02139";"2024-07-09";"CUST012";"MAT013";"82";"199,93";"0";"16394,26"
"ORD02140";"2024-06-24";"CUST012";"MAT012";"37";"204,04";"10";"6794,53"
"ORD02141";"2024-12-03";"CUST015";"MAT026";"42";"144,14";"0";"6053,88"
"ORD02142";"2023-12-04";"CUST006";"MAT003";"52";"158,98";"5";"7853,61"
"ORD02143";"2023-04-09";"CUST011";"MAT017";"16";"548,61";"0";"8777,76"
"ORD02144";"2024-04-28";"CUST015";"MAT021";"17";"647,11";"15";"9350,74"
"ORD02145";"2023-04-21";"CUST005";"MAT020";"35";"223,03";"5";"7415,75"
"ORD02146";"2024-02-24";"CUST011";"MAT021";"60";"716,8";"0";"43008"
"ORD02147";"2023-02-05";"CUST004";"MAT004";"95";"144,74";"5";"13062,78"
"ORD02148";"2023-07-31";"CUST008";"MAT003";"16";"158,98";"10";"2289,31"
"ORD02149";"2023-03-05";"CUST007";"MAT029";"14";"333,44";"0";"4668,16"
"ORD02150";"2023-10-17";"CUST001";"MAT017";"33";"629,89";"5";"19747,05"
"ORD02151";"2023-01-20";"CUST003";"MAT009";"90";"130,08";"0";"11707,2"
"ORD02152";"2024-03-02";"CUST005";"MAT030";"92";"475,5";"0";"43746"
"ORD02153";"2024-09-15";"CUST013";"MAT016";"88";"138,95";"0";"12227,6"
"ORD02154";"2023-05-09";"CUST005";"MAT015";"47";"185,65";"0";"8725,55"
"ORD02155";"2024-07-14";"CUST007";"MAT021";"55";"691,91";"10";"34249,54"
"ORD02156";"2024-10-07";"CUST001";"MAT004";"95";"143,74";"5";"12972,54"
"ORD02157";"2024-12-13";"CUST015";"MAT020";"60";"240,68";"0";"14440,8"
"ORD02158";"2023-09-17";"CUST013";"MAT001";"70";"600,72";"0";"42050,4"
"ORD02159";"2023-02-22";"CUST007";"MAT028";"62";"34,59";"0";"2144,58"
"ORD02160";"2024-12-29";"CUST006";"MAT014";"19";"424,95";"0";"8074,05"
"ORD02161";"2024-03-27";"CUST014";"MAT015";"38";"182,1";"0";"6919,8"
"ORD02162";"2023-10-28";"CUST009";"MAT009";"11";"133,08";"0";"1463,88"
"ORD02163";"2024-02-29";"CUST003";"MAT021";"84";"741,69";"5";"59186,86"
"ORD02164";"2023-12-15";"CUST015";"MAT027";"19";"401,23";"0";"7623,37"
"ORD02165";"2024-04-09";"CUST011";"MAT020";"95";"229,44";"0";"21796,8"
"ORD02166";"2023-11-02";"CUST015";"MAT001";"70";"629,32";"15";"37444,54"
"ORD02167";"2024-01-21";"CUST004";"MAT029";"17";"309,77";"5";"5002,79"
"ORD02168";"2023-11-22";"CUST011";"MAT009";"73";"142,09";"5";"9853,94"
"ORD02169";"2024-03-13";"CUST015";"MAT022";"41";"235,24";"0";"9644,84"
"ORD02170";"2023-01-07";"CUST004";"MAT030";"44";"568,46";"0";"25012,24"
"ORD02171";"2024-02-09";"CUST015";"MAT020";"53";"248,7";"0";"13181,1"
"ORD02172";"2023-11-04";"CUST006";"MAT030";"68";"464,78";"0";"31605,04"
"ORD02173";"2023-05-13";"CUST012";"MAT007";"90";"372,51";"0";"33525,9"
"ORD02174";"2024-08-14";"CUST001";"MAT002";"75";"364,08";"0";"27306"
"ORD02175";"2024-05-19";"CUST008";"MAT004";"41";"133,76";"0";"5484,16"
"ORD02176";"2023-08-08";"CUST005";"MAT006";"78";"779,68";"0";"60815,04"
"ORD02177";"2023-12-06";"CUST009";"MAT029";"20";"290,41";"0";"5808,2"
"ORD02178";"2023-05-06";"CUST015";"MAT023";"49";"397,23";"0";"19464,27"
"ORD02179";"2024-03-27";"CUST013";"MAT003";"74";"169,34";"0";"12531,16"
"ORD02180";"2023-12-12";"CUST007";"MAT008";"79";"514,65";"0";"40657,35"
"ORD02181";"2023-01-26";"CUST010";"MAT029";"69";"290,41";"5";"19036,38"
"ORD02182";"2023-06-01";"CUST011";"MAT007";"29";"332,51";"0";"9642,79"
"ORD02183";"2024-09-07";"CUST001";"MAT021";"16";"781,51";"0";"12504,16"
"ORD02184";"2024-12-28";"CUST003";"MAT020";"60";"245,49";"5";"13992,93"
"ORD02185";"2023-11-23";"CUST008";"MAT030";"19";"468,35";"0";"8898,65"
